ID1,ID2,ID3,ID4,V1,V2,V3,V4
592,552,483,445,0.0000,3.6250,0.0000,0.0000
592,552,483,450,0.0000,3.6250,0.0000,0.0000
592,558,489,445,0.0000,3.6250,0.0000,0.0000
592,558,489,466,0.0000,3.6250,0.0000,0.0000
593,639,633,568,1.1500,3.0445,0.0000,0.0000
593,639,633,681,0.0000,3.0445,0.0000,0.0000
595,605,602,566,0.0000,0.0000,0.0000,0.0000
595,605,602,573,0.0000,0.0000,0.0000,0.0000
595,605,602,656,0.0000,0.0000,0.0000,0.0000
596,585,514,461,0.0000,0.0000,0.0000,0.0000
596,585,514,498,0.0000,0.0000,0.0000,0.0000
596,585,514,515,0.0000,0.0000,0.0000,0.0000
597,619,593,554,0.0000,0.0000,0.1500,0.0000
597,619,593,564,0.0000,0.0000,0.1500,0.0000
597,619,593,639,0.0000,0.0000,0.2320,0.0000
598,600,563,518,0.0000,0.0000,0.1500,0.0000
598,600,563,540,0.0000,0.0000,0.2260,0.0000
598,600,563,599,0.0000,0.0000,0.1500,0.0000
599,563,540,467,0.0000,0.0000,0.3235,0.0000
600,563,540,467,0.4625,-0.2880,0.3385,0.0000
601,586,571,560,0.0000,2.4500,0.0000,0.0000
601,586,571,568,0.0000,3.0445,0.0000,0.0000
602,573,497,456,0.6500,-0.0250,0.1000,0.0000
602,573,497,465,0.0000,0.0000,0.1500,0.0000
602,573,497,486,0.0000,0.0000,0.1500,0.0000
603,573,497,456,0.0000,0.0000,0.1500,0.0000
603,573,497,465,0.0000,0.0000,0.1500,0.0000
603,573,497,486,0.0000,0.0000,0.1500,0.0000
604,557,493,427,0.0000,0.0000,0.1500,0.0000
604,557,493,485,0.0000,0.0000,0.1500,0.0000
604,557,493,505,0.0000,0.0000,0.1500,0.0000
605,602,573,497,0.3195,-0.1070,0.1995,0.0000
605,602,573,578,0.0000,0.0000,0.2320,0.0000
605,602,573,603,0.0000,0.0000,0.2320,0.0000
606,623,570,529,0.0000,0.0000,0.0000,0.0000
606,623,570,556,0.0000,0.0000,0.0000,0.0000
607,587,523,460,0.0000,0.0000,0.1500,0.0000
607,587,523,502,0.0000,0.0000,0.1500,0.0000
607,587,523,536,0.0000,0.0000,0.1500,0.0000
609,645,623,570,0.0000,0.0000,0.2320,0.0000
609,645,623,606,0.0000,0.0000,0.1500,0.0000
609,645,623,674,0.0000,0.0000,-0.0380,0.0000
610,622,585,514,0.0000,3.0445,0.0000,0.0000
610,622,585,596,0.0000,2.4500,0.0000,0.0000
611,605,602,566,0.0000,0.0000,0.0000,0.0000
611,605,602,573,0.2595,0.4385,2.6165,0.0000
611,605,602,656,-0.2980,0.1395,-2.4565,0.0000
611,613,547,507,-0.4580,0.2055,0.0000,0.0000
611,613,547,519,0.0000,0.0000,-0.0380,0.0000
611,613,547,551,-0.4580,0.2055,0.0000,0.0000
612,576,515,454,0.0000,2.4500,0.0000,0.0000
612,576,515,514,0.0000,2.4500,0.0000,0.0000
613,547,507,451,0.0000,0.0000,0.1500,0.0000
613,547,507,495,0.0000,0.0000,0.1500,0.0000
613,547,507,531,0.0000,0.0000,0.1500,0.0000
613,611,605,595,0.0000,2.4500,0.0000,0.0000
613,611,605,602,1.1500,3.0445,0.0000,0.0000
614,632,587,523,-0.4580,0.2055,0.0000,0.0000
614,632,587,574,0.0000,0.0000,-0.0380,0.0000
614,632,587,607,0.0000,0.0000,-0.0380,0.0000
614,634,628,584,0.0000,0.0000,0.0000,0.0000
614,634,628,650,0.2595,0.4385,2.6165,0.0000
614,634,628,660,-0.2980,0.1395,-2.4565,0.0000
617,619,593,554,0.0000,0.0000,0.1500,0.0000
617,619,593,564,0.0000,0.0000,0.1500,0.0000
617,619,593,639,0.0000,0.0000,0.2320,0.0000
618,641,613,547,0.0000,0.0000,0.0000,0.0000
618,641,613,611,0.0000,0.0000,0.0000,0.0000
618,641,613,640,0.0000,0.0000,0.0000,0.0000
620,543,520,503,0.9325,0.0445,0.1755,0.0000
620,543,520,512,0.0000,0.0000,0.0000,0.0000
620,543,527,453,0.2595,0.4385,2.6165,0.0000
620,543,527,562,0.0000,0.0000,0.0000,0.0000
620,642,638,621,0.0000,3.6250,0.0000,0.0000
620,642,638,664,0.0000,3.6250,0.0000,0.0000
622,585,514,461,0.2595,0.4385,2.6165,0.0000
622,585,514,498,0.0000,0.0000,0.0000,0.0000
622,585,514,515,-0.2980,0.1395,-2.4565,0.0000
622,683,669,630,0.0000,0.0000,-0.0380,0.0000
622,683,669,643,-1.3460,0.4180,0.0000,0.0000
622,683,669,720,0.0000,0.0000,-0.0380,0.0000
623,570,529,473,1.1500,3.0445,0.0000,0.0000
623,570,529,539,0.0000,3.0445,0.0000,0.0000
624,611,605,595,0.0000,2.4500,0.0000,0.0000
624,611,605,602,0.0000,3.0445,0.0000,0.0000
626,567,525,475,0.0000,2.4500,0.0000,0.0000
626,567,525,541,0.0000,2.4500,0.0000,0.0000
626,567,534,482,0.0000,0.0000,0.0000,0.0000
626,567,534,532,0.0000,0.0000,0.0000,0.0000
626,567,534,568,0.0000,0.5830,0.0000,0.0000
628,634,614,589,0.0000,3.0445,0.0000,0.0000
628,634,614,632,1.1500,3.0445,0.0000,0.0000
628,650,646,583,0.6500,-0.0250,0.1000,0.0000
628,650,646,666,0.0000,0.0000,0.1500,0.0000
628,650,646,694,0.6500,-0.0250,0.1000,0.0000
629,650,628,584,0.0000,0.0000,0.1500,0.0000
629,650,628,634,0.0000,0.0000,0.2320,0.0000
629,650,628,660,0.0000,0.0000,-0.0380,0.0000
629,650,646,583,0.0000,0.0000,0.1500,0.0000
629,650,646,666,0.0000,0.0000,0.1500,0.0000
629,650,646,694,0.0000,0.0000,0.1500,0.0000
630,669,643,608,0.0000,0.0000,0.1500,0.0000
630,669,643,627,0.0000,0.0000,0.1500,0.0000
630,669,643,704,0.0000,0.0000,-0.0500,0.0000
631,620,543,520,0.0000,0.0000,-0.0380,0.0000
631,620,543,524,0.0000,0.0000,0.1500,0.0000
631,620,543,527,0.0000,0.0000,0.2320,0.0000
632,587,523,460,0.6500,-0.0250,0.1000,0.0000
632,587,523,502,0.0000,0.0000,0.1500,0.0000
632,587,523,536,0.6500,-0.0250,0.1000,0.0000
633,568,534,482,0.0000,0.0000,-0.0380,0.0000
633,568,534,532,0.0000,0.0000,-0.0380,0.0000
633,568,534,567,0.5225,-0.8015,0.0000,0.0000
633,639,593,554,0.0000,0.0000,0.0000,0.0000
633,639,593,564,0.0000,0.0000,0.0000,0.0000
633,639,593,619,0.2595,0.4385,2.6165,0.0000
635,632,587,523,0.0000,0.0000,0.1500,0.0000
635,632,587,574,0.0000,0.0000,0.1500,0.0000
635,632,587,607,0.0000,0.0000,0.1500,0.0000
635,632,614,589,0.0000,0.0000,0.0000,0.0000
635,632,614,634,0.0000,0.0000,0.0000,0.0000
636,620,543,520,0.0000,0.0000,-0.0380,0.0000
636,620,543,524,0.0000,0.0000,0.1500,0.0000
636,620,543,527,0.0000,0.0000,0.2320,0.0000
637,660,628,584,0.0000,0.0000,0.0000,0.0000
637,660,628,634,0.0000,0.0000,0.0000,0.0000
637,660,628,650,0.0000,0.0000,0.0000,0.0000
638,642,620,543,0.0000,0.0000,0.0000,0.0000
638,642,620,631,0.0000,0.0000,0.0000,0.0000
638,642,620,636,0.0000,0.0000,0.0000,0.0000
639,633,568,534,0.9325,0.0445,0.1755,0.0000
639,633,568,535,0.0000,0.0000,0.0000,0.0000
639,633,568,571,0.3715,1.2540,-0.4025,0.0000
639,709,687,619,0.4225,-0.4810,0.3565,0.0000
639,709,687,691,0.0000,0.0000,0.2320,0.0000
639,709,687,732,0.0000,0.0000,0.2320,0.0000
640,613,547,507,0.0000,0.0000,0.1500,0.0000
640,613,547,519,0.0000,0.0000,0.1500,0.0000
640,613,547,551,0.0000,0.0000,0.1500,0.0000
640,613,611,605,0.0000,0.0000,0.0000,0.0000
640,613,611,624,0.0000,0.0000,0.0000,0.0000
641,613,547,507,0.2640,0.1615,0.2585,0.0000
641,613,547,519,0.0000,0.0000,0.2320,0.0000
641,613,547,551,0.2640,0.1615,0.2585,0.0000
641,613,611,605,0.3715,1.2540,-0.4025,0.0000
641,613,611,624,0.0000,0.0000,0.0000,0.0000
642,620,543,520,-0.8485,-0.2280,0.2925,0.0000
642,620,543,524,0.0000,0.0000,0.2310,0.0000
642,620,543,527,0.4225,-0.4810,0.3565,0.0000
644,592,552,483,0.0000,3.6250,0.0000,0.0000
644,592,552,575,0.0000,3.6250,0.0000,0.0000
644,592,558,489,0.0000,3.6250,0.0000,0.0000
644,592,558,590,0.0000,3.6250,0.0000,0.0000
645,623,570,529,0.2595,0.4385,2.6165,0.0000
645,623,570,556,0.0000,0.0000,0.0000,0.0000
645,699,673,616,0.0000,0.5830,0.0000,0.0000
645,699,673,711,-0.1450,1.3105,-0.8890,0.0000
646,650,628,584,0.0000,0.0000,0.1500,0.0000
646,650,628,634,0.2640,0.1615,0.2585,0.0000
646,650,628,660,-0.4580,0.2055,0.0000,0.0000
647,588,576,515,0.2595,0.4385,2.6165,0.0000
647,588,576,612,0.0000,0.0000,0.0000,0.0000
647,588,586,571,0.9325,0.0445,0.1755,0.0000
647,588,586,601,0.0000,0.0000,0.0000,0.0000
649,647,588,546,0.0000,0.0000,0.1500,0.0000
649,647,588,576,0.0000,0.0000,0.2320,0.0000
649,647,588,586,0.0000,0.0000,-0.0380,0.0000
650,646,583,548,0.0000,0.0000,0.1500,0.0000
650,646,583,561,0.0000,0.0000,0.1500,0.0000
650,646,583,577,0.0000,0.0000,0.1500,0.0000
652,647,588,546,0.0000,0.0000,0.1500,0.0000
652,647,588,576,0.0000,0.0000,0.2320,0.0000
652,647,588,586,0.0000,0.0000,-0.0380,0.0000
653,703,654,615,0.0000,0.0000,0.3235,0.0000
655,688,674,623,0.0000,2.4500,0.0000,0.0000
655,688,674,701,0.0000,2.4500,0.0000,0.0000
656,602,573,497,-1.1175,-0.2680,0.0000,0.0000
656,602,573,578,0.0000,0.0000,-0.0380,0.0000
656,602,573,603,0.0000,0.0000,-0.0380,0.0000
657,600,563,518,0.0000,0.0000,0.1500,0.0000
657,600,563,540,1.3095,-0.3100,0.1290,0.0000
657,600,563,599,0.0000,0.0000,0.1500,0.0000
658,664,638,621,0.0000,3.6250,0.0000,0.0000
658,664,638,642,0.0000,3.6250,0.0000,0.0000
659,634,614,589,0.0000,2.4500,0.0000,0.0000
659,634,614,632,0.0000,2.4500,0.0000,0.0000
659,634,628,584,0.0000,0.0000,0.0000,0.0000
659,634,628,650,0.0000,0.0000,0.0000,0.0000
659,634,628,660,0.0000,0.0000,0.0000,0.0000
661,657,600,563,0.0000,0.0000,0.1500,0.0000
661,657,600,565,0.0000,0.0000,0.1500,0.0000
661,657,600,598,0.0000,0.0000,0.1500,0.0000
662,706,704,643,0.0000,2.4500,0.0000,0.0000
662,706,704,759,0.0000,2.4500,0.0000,0.0000
663,656,602,566,0.0000,0.0000,0.0000,0.0000
663,656,602,573,0.0000,0.0000,0.0000,0.0000
663,656,602,605,0.0000,0.0000,0.0000,0.0000
665,685,657,600,0.0000,0.0000,0.0000,0.0000
665,685,657,661,0.0000,0.0000,0.0000,0.0000
665,685,657,708,0.0000,0.0000,0.0000,0.0000
666,646,583,548,0.0000,0.0000,0.1500,0.0000
666,646,583,561,0.0000,0.0000,0.1500,0.0000
666,646,583,577,0.0000,0.0000,0.1500,0.0000
667,644,592,552,0.0000,0.8410,0.0000,0.0000
667,644,592,558,0.0000,0.8410,0.0000,0.0000
668,734,715,651,0.0000,0.0000,0.1500,0.0000
668,734,715,721,0.0000,0.0000,0.1500,0.0000
668,734,715,756,0.0000,0.0000,0.1500,0.0000
669,683,622,585,0.9325,0.0445,0.1755,0.0000
669,683,622,610,0.0000,0.0000,0.0000,0.0000
672,645,623,570,0.0000,0.0000,0.2320,0.0000
672,645,623,606,0.0000,0.0000,0.1500,0.0000
672,645,623,674,0.0000,0.0000,-0.0380,0.0000
673,699,645,609,0.0000,0.0000,-0.0500,0.0000
673,699,645,623,-1.0300,-0.1565,0.1575,0.0000
673,699,645,672,0.0000,0.0000,-0.0500,0.0000
674,623,570,529,-0.2980,0.1395,-2.4565,0.0000
674,623,570,556,0.0000,0.0000,0.0000,0.0000
675,642,620,543,0.0000,0.0000,0.0000,0.0000
675,642,620,631,0.0000,0.0000,0.0000,0.0000
675,642,620,636,0.0000,0.0000,0.0000,0.0000
675,642,638,621,0.0000,3.6250,0.0000,0.0000
675,642,638,664,0.0000,3.6250,0.0000,0.0000
675,707,697,664,0.0000,3.6250,0.0000,0.0000
675,707,697,727,0.0000,3.6250,0.0000,0.0000
676,694,646,583,0.0000,0.0000,0.1500,0.0000
676,694,646,650,0.0000,0.0000,0.1500,0.0000
676,694,646,666,0.0000,0.0000,0.1500,0.0000
678,675,642,620,0.0000,3.6250,0.0000,0.0000
678,675,642,638,0.0000,3.6250,0.0000,0.0000
681,633,568,534,0.0000,0.0000,0.0000,0.0000
681,633,568,535,0.0000,0.0000,0.0000,0.0000
681,633,568,571,0.0000,0.0000,0.0000,0.0000
683,622,585,514,1.1500,3.0445,0.0000,0.0000
683,622,585,596,0.0000,2.4500,0.0000,0.0000
683,669,643,608,0.0000,0.0000,0.1500,0.0000
683,669,643,627,0.0000,0.0000,0.1500,0.0000
683,669,643,704,-1.0300,-0.1565,0.1575,0.0000
684,708,657,600,0.0000,0.0000,0.0000,0.0000
684,708,657,661,0.0000,0.0000,0.0000,0.0000
684,708,657,685,0.0000,0.0000,0.0000,0.0000
685,657,600,563,0.1920,-0.3810,0.0000,0.0000
685,657,600,565,0.0000,0.0000,-0.0380,0.0000
685,657,600,598,0.0000,0.0000,-0.0380,0.0000
686,694,646,583,0.0000,0.0000,0.1500,0.0000
686,694,646,650,0.0000,0.0000,0.1500,0.0000
686,694,646,666,0.0000,0.0000,0.1500,0.0000
687,619,593,554,0.0000,0.0000,0.1500,0.0000
687,619,593,564,0.0000,0.0000,0.1500,0.0000
687,619,593,639,0.4225,-0.4810,0.3565,0.0000
687,709,639,593,2.3765,-0.3670,0.0000,0.0000
687,709,639,633,0.2595,0.4385,2.6165,0.0000
688,674,623,570,0.3715,1.2540,-0.4025,0.0000
688,674,623,606,0.0000,0.0000,0.0000,0.0000
688,674,623,645,0.9325,0.0445,0.1755,0.0000
688,744,714,641,0.3715,1.2540,-0.4025,0.0000
688,744,714,764,0.0000,0.0000,0.0000,0.0000
690,711,673,616,0.0000,2.4500,0.0000,0.0000
690,711,673,699,0.0000,2.4500,0.0000,0.0000
691,687,619,593,0.0000,0.0000,0.1500,0.0000
691,687,619,597,0.0000,0.0000,0.1500,0.0000
691,687,619,617,0.0000,0.0000,0.1500,0.0000
692,647,588,546,0.0000,0.0000,0.1500,0.0000
692,647,588,576,0.0000,0.0000,0.2320,0.0000
692,647,588,586,0.0000,0.0000,-0.0380,0.0000
693,753,744,688,0.0000,0.0000,0.2320,0.0000
693,753,744,714,0.0000,0.0000,-0.0380,0.0000
693,753,744,800,0.0000,0.0000,0.1500,0.0000
694,646,583,548,0.0000,0.0000,0.1500,0.0000
694,646,583,561,0.0000,0.0000,0.1500,0.0000
694,646,583,577,0.0000,0.0000,0.1500,0.0000
695,696,632,587,0.0000,0.0000,0.0000,0.0000
695,696,632,614,0.0000,0.0000,0.0000,0.0000
695,696,632,635,0.0000,0.0000,0.0000,0.0000
696,632,587,523,0.2640,0.1615,0.2585,0.0000
696,632,587,574,0.0000,0.0000,0.2320,0.0000
696,632,587,607,0.0000,0.0000,0.2320,0.0000
696,632,614,589,0.0000,0.0000,0.0000,0.0000
696,632,614,634,0.3715,1.2540,-0.4025,0.0000
697,664,638,621,0.0000,3.6250,0.0000,0.0000
697,664,638,642,0.0000,3.6250,0.0000,0.0000
697,707,675,642,0.0000,3.6250,0.0000,0.0000
697,707,675,678,0.0000,3.6250,0.0000,0.0000
699,645,623,570,0.5835,-0.2630,0.4025,0.0000
699,645,623,606,0.0000,0.0000,0.1500,0.0000
699,645,623,674,-1.3460,0.4180,0.0000,0.0000
701,674,623,570,0.0000,0.0000,0.0000,0.0000
701,674,623,606,0.0000,0.0000,0.0000,0.0000
701,674,623,645,0.0000,0.0000,0.0000,0.0000
703,654,615,591,0.0000,0.0000,0.3235,0.0000
703,654,615,594,0.0000,0.0000,0.3235,0.0000
703,654,615,648,0.0000,0.0000,0.3235,0.0000
706,704,643,608,0.0000,0.0000,0.0000,0.0000
706,704,643,627,0.0000,0.0000,0.0000,0.0000
706,704,643,669,-0.1450,1.3105,-0.8890,0.0000
707,675,642,620,0.0000,3.6250,0.0000,0.0000
707,675,642,638,0.0000,3.6250,0.0000,0.0000
707,697,664,638,0.0000,3.6250,0.0000,0.0000
707,697,664,658,0.0000,3.6250,0.0000,0.0000
708,657,600,563,0.7465,0.0995,-0.0490,0.0000
708,657,600,565,0.0000,0.0000,0.2320,0.0000
708,657,600,598,0.0000,0.0000,0.2320,0.0000
709,639,593,554,0.0000,0.0000,0.0000,0.0000
709,639,593,564,0.0000,0.0000,0.0000,0.0000
709,639,593,619,1.4295,1.0290,-5.6330,0.0000
709,639,633,568,1.1500,3.0445,0.0000,0.0000
709,639,633,681,0.0000,3.0445,0.0000,0.0000
709,687,619,593,0.6500,-0.0250,0.1000,0.0000
709,687,619,597,0.0000,0.0000,0.1500,0.0000
709,687,619,617,0.0000,0.0000,0.1500,0.0000
709,781,762,698,0.0000,2.4500,0.0000,0.0000
709,781,762,813,1.1500,3.0445,0.0000,0.0000
710,784,760,705,0.0000,0.0000,0.1920,0.0000
710,784,760,740,0.0000,0.0000,0.1920,0.0000
710,784,760,823,1.3660,-0.1145,0.2425,0.0000
712,767,737,682,0.0000,0.0000,0.0000,0.0000
712,767,737,769,0.0000,0.0000,0.0000,0.0000
713,650,628,584,0.0000,0.0000,0.1500,0.0000
713,650,628,634,0.0000,0.0000,0.2320,0.0000
713,650,628,660,0.0000,0.0000,-0.0380,0.0000
713,650,646,583,0.0000,0.0000,0.1500,0.0000
713,650,646,666,0.0000,0.0000,0.1500,0.0000
713,650,646,694,0.0000,0.0000,0.1500,0.0000
714,641,613,547,0.2595,0.4385,2.6165,0.0000
714,641,613,611,-0.2980,0.1395,-2.4565,0.0000
714,641,613,640,0.0000,0.0000,0.0000,0.0000
714,744,688,655,0.0000,0.0000,0.0000,0.0000
714,744,688,674,-0.2980,0.1395,-2.4565,0.0000
715,734,668,625,0.0000,0.0000,0.1500,0.0000
715,734,668,671,0.0000,0.0000,0.1500,0.0000
715,734,668,677,0.0000,0.0000,0.1500,0.0000
717,683,622,585,0.3715,1.2540,-0.4025,0.0000
717,683,622,610,0.0000,0.0000,0.0000,0.0000
717,683,669,630,0.0000,0.0000,0.2320,0.0000
717,683,669,643,0.5835,-0.2630,0.4025,0.0000
717,683,669,720,0.0000,0.0000,0.2320,0.0000
718,724,656,602,0.0000,2.4500,0.0000,0.0000
718,724,656,663,0.0000,2.4500,0.0000,0.0000
719,717,683,622,0.0000,0.0000,0.0000,0.0000
719,717,683,669,0.0000,0.0000,0.0000,0.0000
719,717,683,730,0.0000,0.0000,0.0000,0.0000
720,669,643,608,0.0000,0.0000,0.1500,0.0000
720,669,643,627,0.0000,0.0000,0.1500,0.0000
720,669,643,704,0.0000,0.0000,-0.0500,0.0000
722,699,645,609,0.0000,0.0000,0.1500,0.0000
722,699,645,623,0.0000,0.0000,0.1500,0.0000
722,699,645,672,0.0000,0.0000,0.1500,0.0000
722,699,673,616,0.0000,0.0000,0.0000,0.0000
722,699,673,711,0.0000,0.0000,0.0000,0.0000
723,771,738,685,0.0000,0.0000,0.0000,0.0000
723,771,738,754,0.0000,0.0000,0.0000,0.0000
724,656,602,566,0.0000,0.0000,0.0000,0.0000
724,656,602,573,0.9325,0.0445,0.1755,0.0000
724,656,602,605,0.3715,1.2540,-0.4025,0.0000
725,734,668,625,0.0000,0.0000,0.1500,0.0000
725,734,668,671,0.0000,0.0000,0.1500,0.0000
725,734,668,677,0.0000,0.0000,0.1500,0.0000
725,734,715,651,0.0000,0.0000,0.1500,0.0000
725,734,715,721,0.0000,0.0000,0.1500,0.0000
725,734,715,756,0.0000,0.0000,0.1500,0.0000
726,703,654,615,0.0000,0.0000,0.3235,0.0000
727,697,664,638,0.0000,3.6250,0.0000,0.0000
727,697,664,658,0.0000,3.6250,0.0000,0.0000
730,683,622,585,0.0000,0.0000,0.0000,0.0000
730,683,622,610,0.0000,0.0000,0.0000,0.0000
730,683,669,630,0.0000,0.0000,0.1500,0.0000
730,683,669,643,0.0000,0.0000,0.1500,0.0000
730,683,669,720,0.0000,0.0000,0.1500,0.0000
731,778,741,680,0.0000,0.0000,0.0000,0.0000
731,778,741,770,0.0000,0.0000,0.0000,0.0000
732,687,619,593,0.0000,0.0000,0.1500,0.0000
732,687,619,597,0.0000,0.0000,0.1500,0.0000
732,687,619,617,0.0000,0.0000,0.1500,0.0000
733,709,639,593,0.0000,0.0000,0.0000,0.0000
733,709,639,633,0.0000,0.0000,0.0000,0.0000
733,709,687,619,0.0000,0.0000,0.1500,0.0000
733,709,687,691,0.0000,0.0000,0.1500,0.0000
733,709,687,732,0.0000,0.0000,0.1500,0.0000
735,660,628,584,0.0000,0.0000,0.0000,0.0000
735,660,628,634,0.3715,1.2540,-0.4025,0.0000
735,660,628,650,0.9325,0.0445,0.1755,0.0000
735,788,749,717,0.3715,1.2540,-0.4025,0.0000
735,788,749,750,0.0000,0.0000,0.0000,0.0000
736,707,675,642,0.0000,3.6250,0.0000,0.0000
736,707,675,678,0.0000,3.6250,0.0000,0.0000
736,707,697,664,0.0000,3.6250,0.0000,0.0000
736,707,697,727,0.0000,3.6250,0.0000,0.0000
737,769,747,679,0.0000,0.0000,0.0000,0.0000
737,769,747,761,0.0000,0.0000,0.0000,0.0000
737,769,747,780,0.0000,0.0000,0.0000,0.0000
738,685,657,600,0.9325,0.0445,0.1755,0.0000
738,685,657,661,0.0000,0.0000,0.0000,0.0000
738,685,657,708,0.3715,1.2540,-0.4025,0.0000
739,799,771,723,0.0000,0.0000,0.2340,0.0000
739,799,771,738,2.7145,-0.4395,0.5290,0.0000
739,799,771,834,-2.8270,-0.4360,0.0000,0.0000
744,688,674,623,1.1500,3.0445,0.0000,0.0000
744,688,674,701,0.0000,3.0445,0.0000,0.0000
744,714,641,613,1.1500,3.0445,0.0000,0.0000
744,714,641,618,0.0000,2.4500,0.0000,0.0000
747,769,737,682,0.0000,3.0445,0.0000,0.0000
747,769,737,767,1.1500,3.0445,0.0000,0.0000
748,773,703,653,0.0000,0.0000,0.1500,0.0000
748,773,703,654,0.0000,0.0000,0.2260,0.0000
748,773,703,726,0.0000,0.0000,0.1500,0.0000
749,717,683,622,-0.2980,0.1395,-2.4565,0.0000
749,717,683,669,0.2595,0.4385,2.6165,0.0000
749,717,683,730,0.0000,0.0000,0.0000,0.0000
749,788,735,660,-0.2980,0.1395,-2.4565,0.0000
749,788,735,755,0.0000,0.0000,0.0000,0.0000
750,749,717,683,0.0000,3.0445,0.0000,0.0000
750,749,717,719,0.0000,2.4500,0.0000,0.0000
751,706,704,643,0.0000,2.4500,0.0000,0.0000
751,706,704,759,0.0000,2.4500,0.0000,0.0000
752,821,796,742,0.0000,0.0000,0.0000,0.0000
752,821,796,844,0.2595,0.4385,2.6165,0.0000
753,744,688,655,0.0000,0.0000,0.0000,0.0000
753,744,688,674,0.2595,0.4385,2.6165,0.0000
753,744,714,641,0.9325,0.0445,0.1755,0.0000
753,744,714,764,0.0000,0.0000,0.0000,0.0000
754,738,685,657,0.0000,2.4500,0.0000,0.0000
754,738,685,665,0.0000,2.4500,0.0000,0.0000
755,735,660,628,0.0000,2.4500,0.0000,0.0000
755,735,660,637,0.0000,2.4500,0.0000,0.0000
757,699,645,609,0.0000,0.0000,0.1500,0.0000
757,699,645,623,0.0000,0.0000,0.1500,0.0000
757,699,645,672,0.0000,0.0000,0.1500,0.0000
757,699,673,616,0.0000,0.0000,0.0000,0.0000
757,699,673,711,0.0000,0.0000,0.0000,0.0000
758,694,646,583,0.0000,0.0000,0.1500,0.0000
758,694,646,650,0.0000,0.0000,0.1500,0.0000
758,694,646,666,0.0000,0.0000,0.1500,0.0000
759,704,643,608,0.0000,0.0000,0.0000,0.0000
759,704,643,627,0.0000,0.0000,0.0000,0.0000
759,704,643,669,0.0000,0.5830,0.0000,0.0000
760,784,710,670,0.0000,0.0000,0.1735,0.0000
760,784,710,689,0.0000,0.0000,0.1735,0.0000
760,784,710,729,0.0000,0.0000,0.1735,0.0000
760,823,801,746,0.0000,0.0000,0.1500,0.0000
760,823,801,795,0.0000,0.0000,0.1500,0.0000
760,823,801,853,0.6500,-0.0250,0.1000,0.0000
762,781,709,639,0.3715,1.2540,-0.4025,0.0000
762,781,709,687,0.9325,0.0445,0.1755,0.0000
762,781,709,733,0.0000,0.0000,0.0000,0.0000
762,813,778,731,0.0000,0.0000,0.2320,0.0000
762,813,778,741,-4.7285,-0.0770,-0.1265,0.0000
762,813,778,816,0.0000,0.0000,0.2320,0.0000
763,793,753,693,0.0000,0.0000,0.1500,0.0000
763,793,753,744,0.0000,0.0000,0.1500,0.0000
763,793,753,787,0.0000,0.0000,0.1500,0.0000
764,714,641,613,0.0000,3.0445,0.0000,0.0000
764,714,641,618,0.0000,2.4500,0.0000,0.0000
765,807,793,753,0.0000,0.2730,0.0000,0.0000
765,807,793,763,0.0000,0.0000,0.0000,0.0000
765,807,793,845,0.0000,0.0000,0.0000,0.0000
766,711,673,616,0.0000,2.4500,0.0000,0.0000
766,711,673,699,0.0000,2.4500,0.0000,0.0000
767,806,779,702,0.0000,3.0445,0.0000,0.0000
767,806,779,829,1.1500,3.0445,0.0000,0.0000
771,738,685,657,1.1500,3.0445,0.0000,0.0000
771,738,685,665,0.0000,3.0445,0.0000,0.0000
771,799,739,716,-0.4955,-0.4345,0.3695,0.0000
772,847,792,743,0.0000,0.0000,0.2790,0.0000
772,847,792,776,0.0000,0.0000,0.2790,0.0000
772,847,792,829,0.9705,-0.4180,0.4675,0.0000
773,703,654,615,0.4625,-0.2880,0.3385,0.0000
774,696,632,587,0.2595,0.4385,2.6165,0.0000
774,696,632,614,-0.2980,0.1395,-2.4565,0.0000
774,696,632,635,0.0000,0.0000,0.0000,0.0000
774,839,835,783,-2.8270,-0.4360,0.0000,0.0000
774,839,835,822,0.0000,0.0000,-0.0380,0.0000
774,839,835,897,-0.8485,-0.2280,0.2925,0.0000
775,812,773,703,0.0000,0.0000,0.1500,0.0000
775,812,773,748,0.0000,0.0000,0.1500,0.0000
775,812,773,809,0.0000,0.0000,0.1500,0.0000
778,813,762,698,0.0000,0.0000,0.0000,0.0000
778,813,762,781,0.2595,0.4385,2.6165,0.0000
779,806,767,712,0.0000,0.0000,0.0000,0.0000
779,806,767,737,-0.2980,0.1395,-2.4565,0.0000
779,806,767,811,0.2595,0.4385,2.6165,0.0000
779,829,792,743,0.0000,0.0000,-0.0380,0.0000
779,829,792,776,0.0000,0.0000,-0.0380,0.0000
779,829,792,847,-2.1720,-0.8570,0.0000,0.0000
781,709,639,593,-0.8685,0.6255,-1.7505,0.0000
781,709,639,633,-0.2980,0.1395,-2.4565,0.0000
781,709,687,619,-0.8485,-0.2280,0.2925,0.0000
781,709,687,691,0.0000,0.0000,-0.0380,0.0000
781,709,687,732,0.0000,0.0000,-0.0380,0.0000
782,811,767,712,0.0000,0.0000,0.1500,0.0000
782,811,767,737,0.0000,0.0000,-0.0380,0.0000
782,811,767,806,0.0000,0.0000,0.2320,0.0000
785,774,696,632,0.0000,3.0445,0.0000,0.0000
785,774,696,695,0.0000,2.4500,0.0000,0.0000
786,708,657,600,0.2595,0.4385,2.6165,0.0000
